date,date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield
2017-04-05,2017-04-05,489934638673.0,7.0263,20.176,0.029661,0.049564
2017-04-04,2017-04-04,491205061012.0,7.0445,20.2284,0.029585,0.049436
2017-04-03,2017-04-03,489859907947.0,7.0252,20.173,0.029666,0.049571
2017-03-31,2017-03-31,492176560448.0,7.0584,20.2684,0.029526,0.049338
2017-03-30,2017-03-30,492124068163.0,7.152,21.8208,0.029594,0.045828
2017-03-29,2017-03-29,490326628255.0,7.1259,21.7411,0.029702,0.045996
2017-03-28,2017-03-28,488978548324.0,7.1063,21.6813,0.029784,0.046123
2017-03-27,2017-03-27,487555575064.0,7.0856,21.6182,0.029871,0.046257
2017-03-24,2017-03-24,486656855110.0,7.0726,21.5784,0.029926,0.046343
2017-03-23,2017-03-23,485833028485.0,7.0606,21.5418,0.029977,0.046421
2017-03-22,2017-03-22,487031321757.0,7.078,21.595,0.029903,0.046307
2017-03-21,2017-03-21,480890068738.0,6.9888,21.3227,0.030285,0.046898
2017-03-20,2017-03-20,486282388462.0,7.0671,21.5618,0.029949,0.046378
2017-03-17,2017-03-17,485833028485.0,7.0606,21.5418,0.029977,0.046421
2017-03-16,2017-03-16,484110481906.0,7.0356,21.4655,0.030084,0.046586
2017-03-15,2017-03-15,484934308531.0,7.0475,21.502,0.030033,0.046507
2017-03-14,2017-03-14,482387935328.0,7.0105,21.3891,0.030191,0.046753
2017-03-13,2017-03-13,484634735213.0,7.0432,21.4887,0.030051,0.046536
2017-03-10,2017-03-10,486282388462.0,7.0671,21.5618,0.029949,0.046378
2017-03-09,2017-03-09,484784521872.0,7.0454,21.4953,0.030042,0.046522
2017-03-08,2017-03-08,486731748439.0,7.0737,21.5817,0.029922,0.046336
2017-03-07,2017-03-07,482313041998.0,7.0094,21.3858,0.030196,0.04676
2017-03-06,2017-03-06,481339428715.0,6.9953,21.3426,0.030257,0.046855
2017-03-03,2017-03-03,481189642056.0,6.9931,21.3359,0.030266,0.046869
2017-03-02,2017-03-02,479392202148.0,6.967,21.2562,0.03038,0.047045
2017-03-01,2017-03-01,486357281792.0,7.0682,21.5651,0.029945,0.046371
2017-02-28,2017-02-28,479167522159.0,6.9637,21.2463,0.030394,0.047067
2017-02-27,2017-02-27,481039855397.0,6.9909,21.3293,0.030276,0.046884
2017-02-24,2017-02-24,483960695247.0,7.0334,21.4588,0.030093,0.046601
2017-02-23,2017-02-23,483960695247.0,7.0334,21.4588,0.030093,0.046601
2017-02-22,2017-02-22,482013468680.0,7.0051,21.3725,0.030215,0.046789
2017-02-21,2017-02-21,482987081964.0,7.0192,21.4156,0.030154,0.046695
2017-02-17,2017-02-17,483960695247.0,7.0334,21.4588,0.030093,0.046601
2017-02-16,2017-02-16,483211761952.0,7.0225,21.4256,0.03014,0.046673
2017-02-15,2017-02-15,483286655282.0,7.0236,21.4289,0.030135,0.046666
2017-02-14,2017-02-14,483586228600.0,7.028,21.4422,0.030116,0.046637
2017-02-13,2017-02-13,481788788692.0,7.0018,21.3625,0.029741,0.046811
2017-02-10,2017-02-10,476428962860.0,6.9239,21.1249,0.030076,0.047338
2017-02-09,2017-02-09,476875615012.0,6.9304,21.1447,0.030047,0.047293
2017-02-08,2017-02-08,471515789180.0,6.8525,20.907,0.030389,0.047831
2017-02-07,2017-02-07,472185767409.0,6.8623,20.9367,0.030346,0.047763
2017-02-06,2017-02-06,473749049944.0,6.885,21.006,0.030246,0.047605
2017-02-03,2017-02-03,474046818045.0,6.8893,21.0192,0.030227,0.047575
2017-02-02,2017-02-02,470250274748.0,6.8341,20.8509,0.030471,0.04796
2017-02-01,2017-02-01,473302397791.0,6.8785,20.9862,0.030274,0.04765
2017-01-31,2017-01-31,481267694514.0,6.9943,21.3394,0.029773,0.046862
2017-01-30,2017-01-30,484840911735.0,7.0462,21.4978,0.029554,0.046516
2017-01-27,2017-01-27,489679643389.0,7.1165,21.7124,0.029262,0.046057
2017-01-26,2017-01-26,478438897547.0,6.9531,21.214,0.029949,0.047139
2017-01-25,2017-01-25,474046818045.0,6.8893,21.0192,0.030227,0.047575
2017-01-24,2017-01-24,472855745638.0,6.872,20.9664,0.030303,0.047695
2017-01-23,2017-01-23,468686992213.0,6.8114,20.7816,0.030572,0.04812
2017-01-20,2017-01-20,467049267653.0,6.7876,20.709,0.03068,0.048288
2017-01-19,2017-01-19,463773818534.0,6.74,20.5637,0.030896,0.048629
2017-01-18,2017-01-18,465262659043.0,6.7617,20.6297,0.030797,0.048474
2017-01-17,2017-01-17,465485985119.0,6.7649,20.6396,0.030783,0.04845
2017-01-13,2017-01-13,466751499552.0,6.7833,20.6958,0.030699,0.048319
2017-01-12,2017-01-12,466081521323.0,6.7736,20.6661,0.030743,0.048389
2017-01-11,2017-01-11,470399158799.0,6.8363,20.8575,0.030461,0.047944
2017-01-10,2017-01-10,466155963348.0,6.7746,20.6694,0.030738,0.048381
2017-01-09,2017-01-09,466304847399.0,6.7768,20.676,0.030729,0.048365
2017-01-06,2017-01-06,467793687908.0,6.7984,20.742,0.030631,0.048211
2017-01-05,2017-01-05,463773818534.0,6.74,20.5637,0.030896,0.048629
2017-01-04,2017-01-04,463773818534.0,6.74,20.5637,0.030896,0.048629
2017-01-03,2017-01-03,465858195246.0,6.7703,20.6562,0.030758,0.048412
2016-12-30,2016-12-30,465300345912.0,6.612,21.841,0.030976,0.045785
2016-12-29,2016-12-29,470991177307.0,6.6929,22.1081,0.030602,0.045232
2016-12-28,2016-12-28,471665091552.0,6.7025,22.1397,0.030558,0.045168
2016-12-27,2016-12-27,473836593005.0,6.7333,22.2417,0.030418,0.044961
2016-12-23,2016-12-23,473537075563.0,6.7291,22.2276,0.030437,0.044989
2016-12-22,2016-12-22,475858335737.0,6.762,22.3366,0.030289,0.04477
2016-12-21,2016-12-21,475783456377.0,6.761,22.3331,0.030293,0.044777
2016-12-20,2016-12-20,475783456377.0,6.761,22.3331,0.030293,0.044777
2016-12-19,2016-12-19,476382491261.0,6.7695,22.3612,0.030255,0.04472
2016-12-16,2016-12-16,466498415680.0,6.629,21.8972,0.030896,0.045668
2016-12-15,2016-12-15,468595037773.0,6.6588,21.9956,0.030758,0.045464
2016-12-14,2016-12-14,469343831377.0,6.6695,22.0308,0.030709,0.045391
2016-12-13,2016-12-13,471590212191.0,6.7014,22.1362,0.030563,0.045175
2016-12-12,2016-12-12,465524983994.0,6.6152,21.8515,0.030961,0.045763
2016-12-09,2016-12-09,464027396784.0,6.5939,21.7812,0.031061,0.045911
2016-12-08,2016-12-08,456838978180.0,6.4918,21.4438,0.03155,0.046633
2016-12-07,2016-12-07,459534635157.0,6.5301,21.5703,0.031365,0.04636
2016-12-06,2016-12-06,448901765971.0,6.379,21.0712,0.032107,0.047458
2016-12-05,2016-12-05,450923508704.0,6.4077,21.1661,0.031963,0.047245
2016-12-02,2016-12-02,443660210739.0,6.3045,20.8252,0.032487,0.048019
2016-12-01,2016-12-01,443285813936.0,6.2992,20.8076,0.032514,0.048059
2016-11-30,2016-11-30,451223026145.0,6.412,21.1802,0.031942,0.047214
2016-11-29,2016-11-29,457438013064.0,6.5003,21.4719,0.031508,0.046572
2016-11-28,2016-11-28,453843803762.0,6.4492,21.3032,0.031758,0.046941
2016-11-25,2016-11-25,453244768878.0,6.4407,21.2751,0.0318,0.047003
2016-11-23,2016-11-23,452271337192.0,6.4269,21.2294,0.031868,0.047104
2016-11-22,2016-11-22,457662651145.0,6.5035,21.4825,0.031493,0.04655
2016-11-21,2016-11-21,455715787773.0,6.4758,21.3911,0.031627,0.046748
2016-11-18,2016-11-18,451896940390.0,6.4215,21.2118,0.031895,0.047143
2016-11-17,2016-11-17,454068441843.0,6.4524,21.3138,0.031742,0.046918
2016-11-16,2016-11-16,446655385157.0,6.3471,20.9658,0.032269,0.047697
2016-11-15,2016-11-15,440814795041.0,6.2641,20.6916,0.032696,0.048329
2016-11-14,2016-11-14,432278547948.0,6.1428,20.291,0.031885,0.049283
2016-11-11,2016-11-11,438972469028.0,6.2379,20.6052,0.031398,0.048532
2016-11-10,2016-11-10,436592408200.0,6.2041,20.4934,0.031569,0.048796
2016-11-09,2016-11-09,447525812630.0,6.3594,21.0067,0.030798,0.047604
2016-11-08,2016-11-08,449757119657.0,6.3911,21.1114,0.030645,0.047368
2016-11-07,2016-11-07,449385235152.0,6.3859,21.0939,0.030671,0.047407
2016-11-04,2016-11-04,436666785101.0,6.2051,20.4969,0.031564,0.048788
2016-11-03,2016-11-03,440385630145.0,6.258,20.6715,0.031298,0.048376
2016-11-02,2016-11-02,442021921964.0,6.2812,20.7483,0.031182,0.048197
2016-11-01,2016-11-01,444773867297.0,6.3203,20.8775,0.030989,0.047898
2016-10-31,2016-10-31,445666390108.0,6.333,20.9194,0.030927,0.047803
2016-10-28,2016-10-28,445294505603.0,6.3277,20.9019,0.030953,0.047842
2016-10-27,2016-10-27,447005174324.0,6.352,20.9822,0.030834,0.047659
2016-10-26,2016-10-26,450947150071.0,6.408,21.1673,0.030565,0.047243
2016-10-25,2016-10-25,453624718503.0,6.4461,21.2929,0.030384,0.046964
2016-10-24,2016-10-24,453699095404.0,6.4472,21.2964,0.030379,0.046956
2016-10-21,2016-10-21,443732590685.0,6.3055,20.8286,0.031062,0.048011
2016-10-20,2016-10-20,425807757571.0,6.0508,19.9872,0.032369,0.050032
2016-10-19,2016-10-19,427890310796.0,6.0804,20.085,0.032212,0.049788
2016-10-18,2016-10-18,428857210508.0,6.0941,20.1304,0.032139,0.049676
2016-10-17,2016-10-17,425584626869.0,6.0476,19.9767,0.032386,0.050058
2016-10-14,2016-10-14,427072164886.0,6.0688,20.0466,0.032273,0.049884
2016-10-13,2016-10-13,423353319842.0,6.0159,19.872,0.032557,0.050322
2016-10-12,2016-10-12,424766480959.0,6.036,19.9383,0.032448,0.050155
2016-10-11,2016-10-11,425361496166.0,6.0445,19.9663,0.032403,0.050084
2016-10-10,2016-10-10,431683532741.0,6.1343,20.263,0.031928,0.049351
2016-10-07,2016-10-07,429898487120.0,6.1089,20.1792,0.032061,0.049556
2016-10-06,2016-10-06,429452225715.0,6.1026,20.1583,0.032094,0.049607
2016-10-05,2016-10-05,428708456706.0,6.092,20.1234,0.03215,0.049693
2016-10-04,2016-10-04,425733380670.0,6.0498,19.9837,0.032375,0.050041
2016-10-03,2016-10-03,427072164886.0,6.0688,20.0466,0.032273,0.049884
2016-09-30,2016-09-30,428410949102.0,6.0878,20.1094,0.032172,0.049728
2016-09-29,2016-09-29,434349580120.0,6.0329,21.1476,0.032284,0.047287
2016-09-28,2016-09-28,439116831609.0,6.0991,21.3797,0.031934,0.046773
2016-09-27,2016-09-27,438511466340.0,6.0907,21.3502,0.031978,0.046838
2016-09-26,2016-09-26,430566047192.0,5.9803,20.9633,0.032568,0.047702
2016-09-23,2016-09-23,434576592095.0,6.036,21.1586,0.032268,0.047262
2016-09-22,2016-09-22,437527747779.0,6.077,21.3023,0.03205,0.046943
2016-09-21,2016-09-21,437073723828.0,6.0707,21.2802,0.032083,0.046992
2016-09-20,2016-09-20,429885011265.0,5.9709,20.9302,0.03262,0.047778
2016-09-19,2016-09-19,430793059167.0,5.9835,20.9744,0.032551,0.047677
2016-09-16,2016-09-16,433214520241.0,6.0171,21.0923,0.032369,0.047411
2016-09-15,2016-09-15,432760496290.0,6.0108,21.0702,0.032403,0.04746
2016-09-14,2016-09-14,425723125044.0,5.9131,20.7275,0.032939,0.048245
2016-09-13,2016-09-13,427766232825.0,5.9414,20.827,0.032781,0.048015
2016-09-12,2016-09-12,431701107070.0,5.9961,21.0186,0.032483,0.047577
2016-09-09,2016-09-09,425344771751.0,5.9078,20.7091,0.032968,0.048288
2016-09-08,2016-09-08,434576592095.0,6.036,21.1586,0.032268,0.047262
2016-09-07,2016-09-07,436317017242.0,6.0602,21.2433,0.032139,0.047074
2016-09-06,2016-09-06,435938663949.0,6.055,21.2249,0.032167,0.047114
2016-09-02,2016-09-02,436392687901.0,6.0613,21.247,0.032133,0.047065
2016-09-01,2016-09-01,435787322632.0,6.0529,21.2176,0.032178,0.047131
2016-08-31,2016-08-31,434803604071.0,6.0392,21.1697,0.032251,0.047237
2016-08-30,2016-08-30,438057442389.0,6.0844,21.3281,0.032011,0.046887
2016-08-29,2016-08-29,439646526219.0,6.1065,21.4054,0.031896,0.046717
2016-08-26,2016-08-26,439116831609.0,6.0991,21.3797,0.031934,0.046773
2016-08-25,2016-08-25,440176220828.0,6.1138,21.4312,0.031857,0.046661
2016-08-24,2016-08-24,438511466340.0,6.0907,21.3502,0.031978,0.046838
2016-08-23,2016-08-23,438057442389.0,6.0844,21.3281,0.032011,0.046887
2016-08-22,2016-08-22,436392687901.0,6.0613,21.247,0.032133,0.047065
2016-08-19,2016-08-19,436014334608.0,6.056,21.2286,0.032161,0.047106
2016-08-18,2016-08-18,435862993291.0,6.0539,21.2212,0.032172,0.047123
2016-08-17,2016-08-17,435560310656.0,6.0497,21.2065,0.032195,0.047155
2016-08-16,2016-08-16,434652262754.0,6.0371,21.1623,0.032262,0.047254
2016-08-15,2016-08-15,437073723828.0,6.0707,21.2802,0.031167,0.046992
2016-08-12,2016-08-12,435720088757.0,6.0519,21.2143,0.031263,0.047138
2016-08-11,2016-08-11,438427358898.0,6.0895,21.3461,0.03107,0.046847
2016-08-10,2016-08-10,436321704344.0,6.0603,21.2436,0.03122,0.047073
2016-08-09,2016-08-09,437675339414.0,6.0791,21.3095,0.031124,0.046927
2016-08-08,2016-08-08,436622512137.0,6.0645,21.2582,0.031199,0.047041
2016-08-05,2016-08-05,435870492654.0,6.054,21.2216,0.031253,0.047122
2016-08-04,2016-08-04,431583981598.0,5.9945,21.0129,0.031563,0.04759
2016-08-03,2016-08-03,428425499767.0,5.9506,20.8591,0.031796,0.047941
2016-08-02,2016-08-02,425492623781.0,5.9099,20.7163,0.032015,0.048271
2016-08-01,2016-08-01,425492623781.0,5.9099,20.7163,0.032015,0.048271
2016-07-29,2016-07-29,426244643265.0,5.9203,20.7529,0.031958,0.048186
2016-07-28,2016-07-28,422710151692.0,5.8712,20.5809,0.032226,0.048589
2016-07-27,2016-07-27,422559747795.0,5.8691,20.5735,0.032237,0.048606
2016-07-26,2016-07-26,426846258852.0,5.9287,20.7822,0.031913,0.048118
2016-07-25,2016-07-25,426620653007.0,5.9255,20.7712,0.03193,0.048143
2016-07-22,2016-07-22,425417421833.0,5.9088,20.7127,0.032021,0.04828
2016-07-21,2016-07-21,419626871810.0,5.8284,20.4307,0.032462,0.048946
2016-07-20,2016-07-20,420454093242.0,5.8399,20.471,0.032399,0.04885
2016-07-19,2016-07-19,399247143806.0,5.5453,19.4385,0.034119,0.051444
2016-07-18,2016-07-18,405789713313.0,5.6362,19.757,0.033569,0.050615
2016-07-15,2016-07-15,403834462656.0,5.609,19.6618,0.033732,0.05086
2016-07-14,2016-07-14,404135270449.0,5.6132,19.6765,0.033707,0.050822
2016-07-13,2016-07-13,402405625637.0,5.5892,19.5923,0.033852,0.051041
2016-07-12,2016-07-12,400149567186.0,5.5579,19.4824,0.034043,0.051328
2016-07-11,2016-07-11,395487046388.0,5.4931,19.2554,0.034444,0.051933
2016-07-08,2016-07-08,393306189886.0,5.4628,19.1492,0.034635,0.052221
2016-07-07,2016-07-07,386387610638.0,5.3667,18.8124,0.035255,0.053156
2016-07-06,2016-07-06,386387610638.0,5.3667,18.8124,0.035255,0.053156
2016-07-05,2016-07-05,384808369722.0,5.3448,18.7355,0.0354,0.053375
2016-07-01,2016-07-01,384733167774.0,5.3437,18.7318,0.035407,0.053385
2016-06-30,2016-06-30,384808369722.0,5.3448,18.7355,0.0354,0.053375
2016-06-29,2016-06-29,378742557856.0,5.063,36.1361,0.035841,0.027673
2016-06-28,2016-06-28,370499249316.0,4.9528,35.3496,0.036638,0.028289
2016-06-27,2016-06-27,362930393292.0,4.8516,34.6275,0.037402,0.028879
2016-06-24,2016-06-24,373421876889.0,4.9919,35.6285,0.036352,0.028067
2016-06-23,2016-06-23,389009223948.0,5.2002,37.1157,0.034895,0.026943
2016-06-22,2016-06-22,382114820441.0,5.1081,36.4579,0.035525,0.027429
2016-06-21,2016-06-21,383613603812.0,5.1281,36.6009,0.035386,0.027322
2016-06-20,2016-06-20,375220416935.0,5.0159,35.8001,0.036177,0.027933
2016-06-17,2016-06-17,375670051946.0,5.0219,35.843,0.036134,0.027899
2016-06-16,2016-06-16,377618470328.0,5.048,36.0289,0.035948,0.027756
2016-06-15,2016-06-15,372372728530.0,4.9778,35.5284,0.036454,0.028147
2016-06-14,2016-06-14,373421876889.0,4.9919,35.6285,0.036352,0.028067
2016-06-13,2016-06-13,375744991114.0,5.0229,35.8501,0.036127,0.027894
2016-06-10,2016-06-10,385786839700.0,5.1572,36.8082,0.035187,0.027168
2016-06-09,2016-06-09,386835988060.0,5.1712,36.9083,0.035091,0.027094
2016-06-08,2016-06-08,389983433139.0,5.2133,37.2086,0.034808,0.026876
2016-06-07,2016-06-07,390433068150.0,5.2193,37.2515,0.034768,0.026845
2016-06-06,2016-06-06,390657885656.0,5.2223,37.273,0.034748,0.026829
2016-06-03,2016-06-03,388109953925.0,5.1882,37.0299,0.034976,0.027005
2016-06-02,2016-06-02,393280756555.0,5.2573,37.5232,0.034516,0.02665
2016-06-01,2016-06-01,396053505792.0,5.2944,37.7878,0.034274,0.026464
2016-05-31,2016-05-31,397177593320.0,5.3094,37.895,0.034177,0.026389
2016-05-27,2016-05-27,392081729858.0,5.2413,37.4088,0.034622,0.026732
2016-05-26,2016-05-26,388859345611.0,5.1982,37.1014,0.034909,0.026953
2016-05-25,2016-05-25,390582946487.0,5.2213,37.2658,0.034754,0.026834
2016-05-24,2016-05-24,386611170554.0,5.1682,36.8869,0.035112,0.02711
2016-05-23,2016-05-23,374920660260.0,5.0119,35.7715,0.036206,0.027955
2016-05-20,2016-05-20,379342071205.0,5.071,36.1933,0.035784,0.027629
2016-05-19,2016-05-19,377093896148.0,5.041,35.9788,0.035998,0.027794
2016-05-18,2016-05-18,380765915407.0,5.09,36.3292,0.035651,0.027526
2016-05-17,2016-05-17,378517740351.0,5.06,36.1147,0.035862,0.02769
2016-05-16,2016-05-16,385711900532.0,5.1562,36.8011,0.034158,0.027173
2016-05-13,2016-05-13,380130501238.0,5.0816,36.2685,0.03466,0.027572
2016-05-12,2016-05-12,383330503500.0,5.1243,36.5738,0.03437,0.027342
2016-05-11,2016-05-11,379907245266.0,5.0786,36.2472,0.03468,0.027588
2016-05-10,2016-05-10,379683989294.0,5.0756,36.2259,0.034701,0.027605
2016-05-09,2016-05-09,372614216855.0,4.9811,35.5514,0.035359,0.028128
2016-05-06,2016-05-06,374995613888.0,5.0129,35.7786,0.035134,0.02795
2016-05-05,2016-05-05,371646774311.0,4.9681,35.4591,0.035451,0.028202
2016-05-04,2016-05-04,371125843710.0,4.9612,35.4094,0.035501,0.028241
2016-05-03,2016-05-03,370456075795.0,4.9522,35.3455,0.035565,0.028292
2016-05-02,2016-05-02,376632824347.0,5.0348,35.9348,0.034982,0.027828
2016-04-29,2016-04-29,371125843710.0,4.9612,35.4094,0.035501,0.028241
2016-04-28,2016-04-28,371349099682.0,4.9642,35.4307,0.035479,0.028224
2016-04-27,2016-04-27,379088640036.0,5.0676,36.1691,0.034755,0.027648
2016-04-26,2016-04-26,382809572899.0,5.1174,36.5241,0.034417,0.027379
2016-04-25,2016-04-25,387795622935.0,5.184,36.9999,0.033975,0.027027
2016-04-22,2016-04-22,385339807245.0,5.1512,36.7656,0.034191,0.027199
2016-04-21,2016-04-21,415107270146.0,5.5491,39.6057,0.031739,0.025249
2016-04-20,2016-04-20,413693315658.0,5.5302,39.4708,0.031848,0.025335
2016-04-19,2016-04-19,419646808238.0,5.6098,40.0388,0.031396,0.024976
2016-04-18,2016-04-18,420167738839.0,5.6168,40.0885,0.031357,0.024945
2016-04-15,2016-04-15,414139827602.0,5.5362,39.5134,0.031814,0.025308
2016-04-14,2016-04-14,411981686541.0,5.5073,39.3075,0.03198,0.02544
2016-04-13,2016-04-13,411907267884.0,5.5063,39.3004,0.031986,0.025445
2016-04-12,2016-04-12,406697961876.0,5.4367,38.8034,0.032396,0.025771
2016-04-11,2016-04-11,404167727530.0,5.4029,38.5619,0.032598,0.025932
2016-04-08,2016-04-08,404986332760.0,5.4138,38.64,0.032533,0.02588
2016-04-07,2016-04-07,405284007389.0,5.4178,38.6684,0.032509,0.025861
2016-04-06,2016-04-06,410195638767.0,5.4835,39.1371,0.032119,0.025551
2016-04-05,2016-04-05,406028193961.0,5.4277,38.7395,0.032449,0.025813
2016-04-04,2016-04-04,412502617142.0,5.5143,39.3572,0.03194,0.025408
2016-04-01,2016-04-01,413544478344.0,5.5282,39.4566,0.031859,0.025344
2016-03-31,2016-03-31,411014243997.0,5.4944,39.2152,0.032055,0.0255
2016-03-30,2016-03-30,413060873569.0,5.3798,35.2742,0.03216,0.028349
2016-03-29,2016-03-29,410509725576.0,5.3466,35.0563,0.03236,0.028526
2016-03-28,2016-03-28,401730775130.0,5.2322,34.3066,0.033067,0.029149
2016-03-24,2016-03-24,406758037351.0,5.2977,34.736,0.032659,0.028789
2016-03-23,2016-03-23,404957227003.0,5.2743,34.5822,0.032804,0.028917
2016-03-22,2016-03-22,405707564648.0,5.284,34.6462,0.032743,0.028863
2016-03-21,2016-03-21,404131855594.0,5.2635,34.5117,0.032871,0.028976
2016-03-18,2016-03-18,401355606307.0,5.2273,34.2746,0.033098,0.029176
2016-03-17,2016-03-17,410134556753.0,5.3417,35.0243,0.03239,0.028552
2016-03-16,2016-03-16,407808510054.0,5.3114,34.8257,0.032574,0.028714
2016-03-15,2016-03-15,402105943952.0,5.2371,34.3387,0.033036,0.029122
2016-03-14,2016-03-14,398954525843.0,5.1961,34.0696,0.033297,0.029352
2016-03-11,2016-03-11,398204188198.0,5.1863,34.0055,0.03336,0.029407
2016-03-10,2016-03-10,390550744219.0,5.0866,33.3519,0.034014,0.029983
2016-03-09,2016-03-09,396478411615.0,5.1638,33.8581,0.033505,0.029535
2016-03-08,2016-03-08,387549393639.0,5.0475,33.0956,0.034277,0.030216
2016-03-07,2016-03-07,382897300240.0,4.9869,32.6983,0.034694,0.030583
2016-03-04,2016-03-04,390400676690.0,5.0847,33.3391,0.034027,0.029995
2016-03-03,2016-03-03,392801757154.0,5.1159,33.5441,0.033819,0.029811
2016-03-02,2016-03-02,397303783024.0,5.1746,33.9286,0.033436,0.029474
2016-03-01,2016-03-01,394527533738.0,5.1384,33.6915,0.033671,0.029681
2016-02-29,2016-02-29,381771793773.0,4.9723,32.6022,0.034796,0.030673
2016-02-26,2016-02-26,384923211882.0,5.0133,32.8713,0.034511,0.030422
2016-02-25,2016-02-25,390925913042.0,5.0915,33.3839,0.033981,0.029955
2016-02-24,2016-02-24,385373414469.0,5.0192,32.9098,0.034471,0.030386
2016-02-23,2016-02-23,384022806708.0,5.0016,32.7944,0.034592,0.030493
2016-02-22,2016-02-22,395052770089.0,5.1453,33.7364,0.033626,0.029642
2016-02-19,2016-02-19,388824967636.0,5.0641,33.2045,0.034165,0.030116
2016-02-18,2016-02-18,391601216922.0,5.1003,33.4416,0.033923,0.029903
2016-02-17,2016-02-17,393326993506.0,5.1228,33.589,0.033774,0.029772
2016-02-16,2016-02-16,383347502827.0,4.9928,32.7368,0.034653,0.030547
2016-02-12,2016-02-12,376219295200.0,4.9,32.128,0.03424,0.031125
2016-02-11,2016-02-11,370184886703.0,4.8214,31.6127,0.034798,0.031633
2016-02-10,2016-02-10,370333884443.0,4.8233,31.6254,0.034784,0.03162
2016-02-09,2016-02-09,367130433019.0,4.7816,31.3519,0.035087,0.031896
2016-02-08,2016-02-08,368098918333.0,4.7942,31.4346,0.034995,0.031812
2016-02-05,2016-02-05,373686333608.0,4.867,31.9117,0.034472,0.031336
2016-02-04,2016-02-04,387394125750.0,5.0455,33.0823,0.033252,0.030228
2016-02-03,2016-02-03,388586107676.0,5.061,33.1841,0.03315,0.030135
2016-02-02,2016-02-02,394844012784.0,5.1425,33.7185,0.032625,0.029657
2016-02-01,2016-02-01,407583319611.0,5.3085,34.8064,0.031605,0.02873
2016-01-29,2016-01-29,410414276684.0,5.3453,35.0482,0.031387,0.028532
2016-01-28,2016-01-28,387803869537.0,5.0508,33.1173,0.033217,0.030196
2016-01-27,2016-01-27,381583213864.0,4.9698,32.5861,0.033758,0.030688
2016-01-26,2016-01-26,388660606546.0,5.062,33.1905,0.033144,0.030129
2016-01-25,2016-01-25,385829649473.0,5.0251,32.9487,0.033387,0.03035
2016-01-22,2016-01-22,389554592990.0,5.0736,33.2668,0.033068,0.03006
2016-01-21,2016-01-21,376070297459.0,4.898,32.1153,0.034253,0.031138
2016-01-20,2016-01-20,378379762440.0,4.9281,32.3125,0.034044,0.030948
2016-01-19,2016-01-19,376666288422.0,4.9058,32.1662,0.034199,0.031089
2016-01-15,2016-01-15,379869739846.0,4.9475,32.4398,0.033911,0.030826
2016-01-14,2016-01-14,395663500358.0,5.1532,33.7885,0.032557,0.029596
2016-01-13,2016-01-13,384712166418.0,5.0106,32.8533,0.033484,0.030438
2016-01-12,2016-01-12,393205037637.0,5.1212,33.5786,0.032761,0.029781
2016-01-11,2016-01-11,389629091860.0,5.0746,33.2732,0.033061,0.030054
2016-01-08,2016-01-08,389852588471.0,5.0775,33.2923,0.033042,0.030037
2016-01-07,2016-01-07,388660606546.0,5.062,33.1905,0.033144,0.030129
2016-01-06,2016-01-06,402666394169.0,5.2444,34.3865,0.031991,0.029081
2016-01-05,2016-01-05,410116281203.0,5.3414,35.0227,0.03141,0.028553
2016-01-04,2016-01-04,408253809445.0,5.3172,34.8637,0.031553,0.028683
2015-12-31,2015-12-31,413319732627.0,5.3832,35.2963,0.031166,0.028332
2015-12-30,2015-12-30,421222627573.0,5.439,33.5502,0.030707,0.029806
2015-12-29,2015-12-29,423017929129.0,5.4622,33.6932,0.030576,0.02968
2015-12-28,2015-12-28,418529675239.0,5.4042,33.3357,0.030904,0.029998
2015-12-24,2015-12-24,416435156757.0,5.3772,33.1689,0.03106,0.030149
2015-12-23,2015-12-23,417557220229.0,5.3917,33.2582,0.030976,0.030068
2015-12-22,2015-12-22,414041421349.0,5.3463,32.9782,0.031239,0.030323
2015-12-21,2015-12-21,410151601311.0,5.296,32.6684,0.031536,0.030611
2015-12-18,2015-12-18,404915305106.0,5.2284,32.2513,0.031943,0.031006
2015-12-17,2015-12-17,416659569451.0,5.3801,33.1867,0.031043,0.030133
2015-12-16,2015-12-16,419876151406.0,5.4216,33.4429,0.030805,0.029902
2015-12-15,2015-12-15,412919357876.0,5.3318,32.8888,0.031324,0.030405
2015-12-14,2015-12-14,412470532487.0,5.326,32.8531,0.031358,0.030439
2015-12-11,2015-12-11,404391675485.0,5.2217,32.2096,0.031985,0.031047
2015-12-10,2015-12-10,413442987497.0,5.3385,32.9305,0.031285,0.030367
2015-12-09,2015-12-09,411273664783.0,5.3105,32.7578,0.03145,0.030527
2015-12-08,2015-12-08,417332807535.0,5.3888,33.2404,0.030993,0.030084
2015-12-07,2015-12-07,417482415998.0,5.3907,33.2523,0.030982,0.030073
2015-12-04,2015-12-04,418230458313.0,5.4004,33.3119,0.030926,0.030019
2015-12-03,2015-12-03,405438934726.0,5.2352,32.293,0.031902,0.030966
2015-12-02,2015-12-02,412994162108.0,5.3327,32.8948,0.031319,0.0304
2015-12-01,2015-12-01,413068966339.0,5.3337,32.9008,0.031313,0.030394
2015-11-30,2015-11-30,406560998199.0,5.2497,32.3824,0.031814,0.030881
2015-11-27,2015-11-27,403419220476.0,5.2091,32.1322,0.032062,0.031121
2015-11-25,2015-11-25,401623918920.0,5.1859,31.9892,0.032205,0.031261
