date,one_yr_monthly_beta
2016-01-07,1.2063
2016-01-08,1.2063
2016-01-11,1.2063
2016-01-12,1.2063
2016-01-13,1.2063
2016-01-14,1.2063
2016-01-15,1.2063
2016-01-18,1.2063
2016-01-19,1.2063
2016-01-20,1.2063
2016-01-21,1.2063
2016-01-22,1.2063
2016-01-25,1.2063
2016-01-26,1.2063
2016-01-27,1.2063
2016-01-28,1.2063
2016-01-29,1.2063
2016-02-01,1.2384
2016-02-02,1.2384
2016-02-03,1.2384
2016-02-04,1.2384
2016-02-05,1.2384
2016-02-08,1.2384
2016-02-09,1.2384
2016-02-10,1.2384
2016-02-11,1.2384
2016-02-12,1.2384
2016-02-15,1.2384
2016-02-16,1.2384
2016-02-17,1.2384
2016-02-18,1.2384
2016-02-19,1.2384
2016-02-22,1.2384
2016-02-23,1.2384
2016-02-24,1.2384
2016-02-25,1.2384
2016-02-26,1.2384
2016-02-29,1.4054
2016-03-01,1.4054
2016-03-02,1.4054
2016-03-03,1.4054
2016-03-04,1.4054
2016-03-07,1.4054
2016-03-08,1.4054
2016-03-09,1.4054
2016-03-10,1.4054
2016-03-11,1.4054
2016-03-14,1.4054
2016-03-15,1.4054
2016-03-16,1.4054
2016-03-17,1.4054
2016-03-18,1.4054
2016-03-21,1.4054
2016-03-22,1.4054
2016-03-23,1.4054
2016-03-24,1.4054
2016-03-25,1.4054
2016-03-28,1.4054
2016-03-29,1.4054
2016-03-30,1.4054
2016-03-31,1.4719
2016-04-01,1.4719
2016-04-04,1.4719
2016-04-05,1.4719
2016-04-06,1.4719
2016-04-07,1.4719
2016-04-08,1.4719
2016-04-11,1.4719
2016-04-12,1.4719
2016-04-13,1.4719
2016-04-14,1.4719
2016-04-15,1.4719
2016-04-18,1.4719
2016-04-19,1.4719
2016-04-20,1.4719
2016-04-21,1.4719
2016-04-22,1.4719
2016-04-25,1.4719
2016-04-26,1.4719
2016-04-27,1.4719
2016-04-28,1.4719
2016-04-29,1.4719
2016-05-02,1.4569999999999999
2016-05-03,1.4569999999999999
2016-05-04,1.4569999999999999
2016-05-05,1.4569999999999999
2016-05-06,1.4569999999999999
2016-05-09,1.4569999999999999
2016-05-10,1.4569999999999999
2016-05-11,1.4569999999999999
2016-05-12,1.4569999999999999
2016-05-13,1.4569999999999999
2016-05-16,1.4569999999999999
2016-05-17,1.4569999999999999
2016-05-18,1.4569999999999999
2016-05-19,1.4569999999999999
2016-05-20,1.4569999999999999
2016-05-23,1.4569999999999999
2016-05-24,1.4569999999999999
2016-05-25,1.4569999999999999
2016-05-26,1.4569999999999999
2016-05-27,1.4569999999999999
2016-05-30,1.4569999999999999
2016-05-31,1.5054
2016-06-01,1.5054
2016-06-02,1.5054
2016-06-03,1.5054
2016-06-06,1.5054
2016-06-07,1.5054
2016-06-08,1.5054
2016-06-09,1.5054
2016-06-10,1.5054
2016-06-13,1.5054
2016-06-14,1.5054
2016-06-15,1.5054
2016-06-16,1.5054
2016-06-17,1.5054
2016-06-20,1.5054
2016-06-21,1.5054
2016-06-22,1.5054
2016-06-23,1.5054
2016-06-24,1.5054
2016-06-27,1.5054
2016-06-28,1.5054
2016-06-29,1.5054
2016-06-30,1.48
2016-07-01,1.48
2016-07-04,1.48
2016-07-05,1.48
2016-07-06,1.48
2016-07-07,1.48
2016-07-08,1.48
2016-07-11,1.48
2016-07-12,1.48
2016-07-13,1.48
2016-07-14,1.48
2016-07-15,1.48
2016-07-18,1.48
2016-07-19,1.48
2016-07-20,1.48
2016-07-21,1.48
2016-07-22,1.48
2016-07-25,1.48
2016-07-26,1.48
2016-07-27,1.48
2016-07-28,1.48
2016-07-29,1.48
2016-08-01,1.5961
2016-08-02,1.5961
2016-08-03,1.5961
2016-08-04,1.5961
2016-08-05,1.5961
2016-08-08,1.5961
2016-08-09,1.5961
2016-08-10,1.5961
2016-08-11,1.5961
2016-08-12,1.5961
2016-08-15,1.5961
2016-08-16,1.5961
2016-08-17,1.5961
2016-08-18,1.5961
2016-08-19,1.5961
2016-08-22,1.5961
2016-08-23,1.5961
2016-08-24,1.5961
2016-08-25,1.5961
2016-08-26,1.5961
2016-08-29,1.5961
2016-08-30,1.5961
2016-08-31,1.6265
2016-09-01,1.6265
2016-09-02,1.6265
2016-09-05,1.6265
2016-09-06,1.6265
2016-09-07,1.6265
2016-09-08,1.6265
2016-09-09,1.6265
2016-09-12,1.6265
2016-09-13,1.6265
2016-09-14,1.6265
2016-09-15,1.6265
2016-09-16,1.6265
2016-09-19,1.6265
2016-09-20,1.6265
2016-09-21,1.6265
2016-09-22,1.6265
2016-09-23,1.6265
2016-09-26,1.6265
2016-09-27,1.6265
2016-09-28,1.6265
2016-09-29,1.6265
2016-09-30,1.7627
2016-10-03,1.7627
2016-10-04,1.7627
2016-10-05,1.7627
2016-10-06,1.7627
2016-10-07,1.7627
2016-10-10,1.7627
2016-10-11,1.7627
2016-10-12,1.7627
2016-10-13,1.7627
2016-10-14,1.7627
2016-10-17,1.7627
2016-10-18,1.7627
2016-10-19,1.7627
2016-10-20,1.7627
2016-10-21,1.7627
2016-10-24,1.7627
2016-10-25,1.7627
2016-10-26,1.7627
2016-10-27,1.7627
2016-10-28,1.7627
2016-10-31,1.7402
2016-11-01,1.7402
2016-11-02,1.7402
2016-11-03,1.7402
2016-11-04,1.7402
2016-11-07,1.7402
2016-11-08,1.7402
2016-11-09,1.7402
2016-11-10,1.7402
2016-11-11,1.7402
2016-11-14,1.7402
2016-11-15,1.7402
2016-11-16,1.7402
2016-11-17,1.7402
2016-11-18,1.7402
2016-11-21,1.7402
2016-11-22,1.7402
2016-11-23,1.7402
2016-11-24,1.7402
2016-11-25,1.7402
2016-11-28,1.7402
2016-11-29,1.7402
2016-11-30,1.8557
2016-12-01,1.8557
2016-12-02,1.8557
2016-12-05,1.8557
2016-12-06,1.8557
2016-12-07,1.8557
2016-12-08,1.8557
2016-12-09,1.8557
2016-12-12,1.8557
2016-12-13,1.8557
2016-12-14,1.8557
2016-12-15,1.8557
2016-12-16,1.8557
2016-12-19,1.8557
2016-12-20,1.8557
2016-12-21,1.8557
2016-12-22,1.8557
2016-12-23,1.8557
2016-12-26,1.8557
2016-12-27,1.8557
2016-12-28,1.8557
2016-12-29,1.8557
2016-12-30,1.8557
2017-01-02,1.8908
2017-01-03,1.8908
2017-01-04,1.8908
2017-01-05,1.8908
2017-01-06,1.8908
2017-01-09,1.8908
2017-01-10,1.8908
2017-01-11,1.8908
2017-01-12,1.8908
2017-01-13,1.8908
2017-01-16,1.8908
2017-01-17,1.8908
2017-01-18,1.8908
2017-01-19,1.8908
2017-01-20,1.8908
2017-01-23,1.8908
2017-01-24,1.8908
2017-01-25,1.8908
2017-01-26,1.8908
2017-01-27,1.8908
2017-01-30,1.8908
2017-01-31,1.7025
2017-02-01,1.7025
2017-02-02,1.7025
2017-02-03,1.7025
2017-02-06,1.7025
2017-02-07,1.7025
2017-02-08,1.7025
2017-02-09,1.7025
2017-02-10,1.7025
2017-02-13,1.7025
2017-02-14,1.7025
2017-02-15,1.7025
2017-02-16,1.7025
2017-02-17,1.7025
2017-02-20,1.7025
2017-02-21,1.7025
2017-02-22,1.7025
2017-02-23,1.7025
2017-02-24,1.7025
2017-02-27,1.7025
2017-02-28,2.0117
2017-03-01,2.0117
2017-03-02,2.0117
2017-03-03,2.0117
2017-03-06,2.0117
2017-03-07,2.0117
2017-03-08,2.0117
2017-03-09,2.0117
2017-03-10,2.0117
2017-03-13,2.0117
2017-03-14,2.0117
2017-03-15,2.0117
2017-03-16,2.0117
2017-03-17,2.0117
2017-03-20,2.0117
2017-03-21,2.0117
2017-03-22,2.0117
2017-03-23,2.0117
2017-03-24,2.0117
2017-03-27,2.0117
2017-03-28,2.0117
2017-03-29,2.0117
2017-03-30,2.0117
2017-03-31,1.8918
2017-04-03,1.8918
2017-04-04,1.8918
2017-04-05,1.8918
2017-04-06,1.8918
2017-04-07,1.8918
2017-04-10,1.8918
2017-04-11,1.8918
2017-04-12,1.8918
2017-04-13,1.8918
2017-04-14,1.8918
2017-04-17,1.8918
2017-04-18,1.8918
2017-04-19,1.8918
2017-04-20,1.8918
2017-04-21,1.8918
2017-04-24,1.8918
2017-04-25,1.8918
2017-04-26,1.8918
2017-04-27,1.8918
2017-04-28,1.8918
2017-05-01,1.8329
2017-05-02,1.8329
2017-05-03,1.8329
2017-05-04,1.8329
2017-05-05,1.8329
2017-05-08,1.8329
2017-05-09,1.8329
2017-05-10,1.8329
2017-05-11,1.8329
2017-05-12,1.8329
2017-05-15,1.8329
2017-05-16,1.8329
2017-05-17,1.8329
2017-05-18,1.8329
2017-05-19,1.8329
2017-05-22,1.8329
2017-05-23,1.8329
2017-05-24,1.8329
2017-05-25,1.8329
2017-05-26,1.8329
2017-05-29,1.8329
2017-05-30,1.8329
2017-05-31,1.3718
2017-06-01,1.3718
2017-06-02,1.3718
2017-06-05,1.3718
2017-06-06,1.3718
2017-06-07,1.3718
2017-06-08,1.3718
2017-06-09,1.3718
2017-06-12,1.3718
2017-06-13,1.3718
2017-06-14,1.3718
2017-06-15,1.3718
2017-06-16,1.3718
2017-06-19,1.3718
2017-06-20,1.3718
2017-06-21,1.3718
2017-06-22,1.3718
2017-06-23,1.3718
2017-06-26,1.3718
2017-06-27,1.3718
2017-06-28,1.3718
2017-06-29,1.3718
2017-06-30,1.5229
2017-07-03,1.5229
2017-07-04,1.5229
2017-07-05,1.5229
2017-07-06,1.5229
2017-07-07,1.5229
2017-07-10,1.5229
2017-07-11,1.5229
2017-07-12,1.5229
2017-07-13,1.5229
2017-07-14,1.5229
2017-07-17,1.5229
2017-07-18,1.5229
2017-07-19,1.5229
2017-07-20,1.5229
2017-07-21,1.5229
2017-07-24,1.5229
2017-07-25,1.5229
2017-07-26,1.5229
2017-07-27,1.5229
2017-07-28,1.5229
2017-07-31,1.2745
2017-08-01,1.2745
2017-08-02,1.2745
2017-08-03,1.2745
2017-08-04,1.2745
2017-08-07,1.2745
2017-08-08,1.2745
2017-08-09,1.2745
2017-08-10,1.2745
2017-08-11,1.2745
2017-08-14,1.2745
2017-08-15,1.2745
2017-08-16,1.2745
2017-08-17,1.2745
2017-08-18,1.2745
2017-08-21,1.2745
2017-08-22,1.2745
2017-08-23,1.2745
2017-08-24,1.2745
2017-08-25,1.2745
2017-08-28,1.2745
2017-08-29,1.2745
2017-08-30,1.2745
2017-08-31,0.7229
2017-09-01,0.7229
2017-09-04,0.7229
2017-09-05,0.7229
2017-09-06,0.7229
2017-09-07,0.7229
2017-09-08,0.7229
2017-09-11,0.7229
2017-09-12,0.7229
2017-09-13,0.7229
2017-09-14,0.7229
2017-09-15,0.7229
2017-09-18,0.7229
2017-09-19,0.7229
2017-09-20,0.7229
2017-09-21,0.7229
2017-09-22,0.7229
2017-09-25,0.7229
2017-09-26,0.7229
2017-09-27,0.7229
2017-09-28,0.7229
2017-09-29,0.7229
2017-10-02,0.3769
2017-10-03,0.3769
2017-10-04,0.3769
2017-10-05,0.3769
2017-10-06,0.3769
2017-10-09,0.3769
2017-10-10,0.3769
2017-10-11,0.3769
2017-10-12,0.3769
2017-10-13,0.3769
2017-10-16,0.3769
2017-10-17,0.3769
2017-10-18,0.3769
2017-10-19,0.3769
2017-10-20,0.3769
2017-10-23,0.3769
2017-10-24,0.3769
2017-10-25,0.3769
2017-10-26,0.3769
2017-10-27,0.3769
2017-10-30,0.3769
2017-10-31,0.8117
2017-11-01,0.8117
2017-11-02,0.8117
2017-11-03,0.8117
2017-11-06,0.8117
2017-11-07,0.8117
2017-11-08,0.8117
2017-11-09,0.8117
2017-11-10,0.8117
2017-11-13,0.8117
2017-11-14,0.8117
2017-11-15,0.8117
2017-11-16,0.8117
2017-11-17,0.8117
2017-11-20,0.8117
2017-11-21,0.8117
2017-11-22,0.8117
2017-11-23,0.8117
2017-11-24,0.8117
2017-11-27,0.8117
2017-11-28,0.8117
2017-11-29,0.8117
2017-11-30,0.503
2017-12-01,0.503
2017-12-04,0.503
2017-12-05,0.503
2017-12-06,0.503
2017-12-07,0.503
2017-12-08,0.503
2017-12-11,0.503
2017-12-12,0.503
2017-12-13,0.503
2017-12-14,0.503
2017-12-15,0.503
2017-12-18,0.503
2017-12-19,0.503
2017-12-20,0.503
2017-12-21,0.503
2017-12-22,0.503
2017-12-25,0.503
2017-12-26,0.503
2017-12-27,0.503
2017-12-28,0.503
2017-12-29,0.503
2018-01-01,1.6635
2018-01-02,1.6635
2018-01-03,1.6635
2018-01-04,1.6635
2018-01-05,1.6635
2018-01-08,1.6635
2018-01-09,1.6635
2018-01-10,1.6635
2018-01-11,1.6635
2018-01-12,1.6635
2018-01-15,1.6635
2018-01-16,1.6635
2018-01-17,1.6635
2018-01-18,1.6635
2018-01-19,1.6635
2018-01-22,1.6635
2018-01-23,1.6635
2018-01-24,1.6635
2018-01-25,1.6635
2018-01-26,1.6635
2018-01-29,1.6635
2018-01-30,1.6635
2018-01-31,0.1328
2018-02-01,0.1328
2018-02-02,0.1328
2018-02-05,0.1328
2018-02-06,0.1328
2018-02-07,0.1328
2018-02-08,0.1328
2018-02-09,0.1328
2018-02-12,0.1328
2018-02-13,0.1328
2018-02-14,0.1328
2018-02-15,0.1328
2018-02-16,0.1328
2018-02-19,0.1328
2018-02-20,0.1328
2018-02-21,0.1328
2018-02-22,0.1328
2018-02-23,0.1328
2018-02-26,0.1328
2018-02-27,0.1328
2018-02-28,-0.2959
2018-03-01,-0.2959
2018-03-02,-0.2959
2018-03-05,-0.2959
2018-03-06,-0.2959
2018-03-07,-0.2959
2018-03-08,-0.2959
2018-03-09,-0.2959
2018-03-12,-0.2959
2018-03-13,-0.2959
2018-03-14,-0.2959
2018-03-15,-0.2959
2018-03-16,-0.2959
2018-03-19,-0.2959
2018-03-20,-0.2959
2018-03-21,-0.2959
2018-03-22,-0.2959
2018-03-23,-0.2959
2018-03-26,-0.2959
2018-03-27,-0.2959
2018-03-28,-0.2959
2018-03-29,-0.2959
2018-03-30,-0.2959
2018-04-02,-0.1958
2018-04-03,-0.1958
2018-04-04,-0.1958
2018-04-05,-0.1958
2018-04-06,-0.1958
2018-04-09,-0.1958
2018-04-10,-0.1958
2018-04-11,-0.1958
2018-04-12,-0.1958
2018-04-13,-0.1958
2018-04-16,-0.1958
2018-04-17,-0.1958
2018-04-18,-0.1958
2018-04-19,-0.1958
2018-04-20,-0.1958
2018-04-23,-0.1958
2018-04-24,-0.1958
2018-04-25,-0.1958
2018-04-26,-0.1958
2018-04-27,-0.1958
2018-04-30,-0.1165
2018-05-01,-0.1165
2018-05-02,-0.1165
2018-05-03,-0.1165
2018-05-04,-0.1165
2018-05-07,-0.1165
2018-05-08,-0.1165
2018-05-09,-0.1165
2018-05-10,-0.1165
2018-05-11,-0.1165
2018-05-14,-0.1165
2018-05-15,-0.1165
2018-05-16,-0.1165
2018-05-17,-0.1165
2018-05-18,-0.1165
2018-05-21,-0.1165
2018-05-22,-0.1165
2018-05-23,-0.1165
2018-05-24,-0.1165
2018-05-25,-0.1165
2018-05-28,-0.1165
2018-05-29,-0.1165
2018-05-30,-0.1165
2018-05-31,0.1066
2018-06-01,0.1066
2018-06-04,0.1066
2018-06-05,0.1066
2018-06-06,0.1066
2018-06-07,0.1066
2018-06-08,0.1066
2018-06-11,0.1066
2018-06-12,0.1066
2018-06-13,0.1066
2018-06-14,0.1066
2018-06-15,0.1066
2018-06-18,0.1066
2018-06-19,0.1066
2018-06-20,0.1066
2018-06-21,0.1066
2018-06-22,0.1066
2018-06-25,0.1066
2018-06-26,0.1066
2018-06-27,0.1066
2018-06-28,0.1066
2018-06-29,0.1066
2018-07-02,0.1165
2018-07-03,0.1165
2018-07-04,0.1165
2018-07-05,0.1165
2018-07-06,0.1165
2018-07-09,0.1165
2018-07-10,0.1165
2018-07-11,0.1165
2018-07-12,0.1165
2018-07-13,0.1165
2018-07-16,0.1165
2018-07-17,0.1165
2018-07-18,0.1165
2018-07-19,0.1165
2018-07-20,0.1165
2018-07-23,0.1165
2018-07-24,0.1165
2018-07-25,0.1165
2018-07-26,0.1165
2018-07-27,0.1165
2018-07-30,0.1165
2018-07-31,0.0645
2018-08-01,0.0645
2018-08-02,0.0645
2018-08-03,0.0645
2018-08-06,0.0645
2018-08-07,0.0645
2018-08-08,0.0645
2018-08-09,0.0645
2018-08-10,0.0645
2018-08-13,0.0645
2018-08-14,0.0645
2018-08-15,0.0645
2018-08-16,0.0645
2018-08-17,0.0645
2018-08-20,0.0645
2018-08-21,0.0645
2018-08-22,0.0645
2018-08-23,0.0645
2018-08-24,0.0645
2018-08-27,0.0645
2018-08-28,0.0645
2018-08-29,0.0645
2018-08-30,0.0645
2018-08-31,0.4864
2018-09-03,0.4864
2018-09-04,0.4864
2018-09-05,0.4864
2018-09-06,0.4864
2018-09-07,0.4864
2018-09-10,0.4864
2018-09-11,0.4864
2018-09-12,0.4864
2018-09-13,0.4864
2018-09-14,0.4864
2018-09-17,0.4864
2018-09-18,0.4864
2018-09-19,0.4864
2018-09-20,0.4864
2018-09-21,0.4864
2018-09-24,0.4864
2018-09-25,0.4864
2018-09-26,0.4864
2018-09-27,0.4864
2018-09-28,0.4864
2018-10-01,0.6712
2018-10-02,0.6712
2018-10-03,0.6712
2018-10-04,0.6712
2018-10-05,0.6712
2018-10-08,0.6712
2018-10-09,0.6712
2018-10-10,0.6712
2018-10-11,0.6712
2018-10-12,0.6712
2018-10-15,0.6712
2018-10-16,0.6712
2018-10-17,0.6712
2018-10-18,0.6712
2018-10-19,0.6712
2018-10-22,0.6712
2018-10-23,0.6712
2018-10-24,0.6712
2018-10-25,0.6712
2018-10-26,0.6712
2018-10-29,0.6712
2018-10-30,0.6712
2018-10-31,0.8140000000000001
2018-11-01,0.8140000000000001
2018-11-02,0.8140000000000001
2018-11-05,0.8140000000000001
2018-11-06,0.8140000000000001
2018-11-07,0.8140000000000001
2018-11-08,0.8140000000000001
2018-11-09,0.8140000000000001
2018-11-12,0.8140000000000001
2018-11-13,0.8140000000000001
2018-11-14,0.8140000000000001
2018-11-15,0.8140000000000001
2018-11-16,0.8140000000000001
2018-11-19,0.8140000000000001
2018-11-20,0.8140000000000001
2018-11-21,0.8140000000000001
2018-11-22,0.8140000000000001
2018-11-23,0.8140000000000001
2018-11-26,0.8140000000000001
2018-11-27,0.8140000000000001
2018-11-28,0.8140000000000001
2018-11-29,0.8140000000000001
2018-11-30,0.5345
2018-12-03,0.5345
2018-12-04,0.5345
2018-12-05,0.5345
2018-12-06,0.5345
2018-12-07,0.5345
2018-12-10,0.5345
2018-12-11,0.5345
2018-12-12,0.5345
2018-12-13,0.5345
2018-12-14,0.5345
2018-12-17,0.5345
2018-12-18,0.5345
2018-12-19,0.5345
2018-12-20,0.5345
2018-12-21,0.5345
2018-12-24,0.5345
2018-12-25,0.5345
2018-12-26,0.5345
2018-12-27,0.5345
2018-12-28,0.5345
2018-12-31,0.8803
2019-01-01,0.8803
2019-01-02,0.8803
2019-01-03,0.8803
2019-01-04,0.8803
2019-01-07,0.8803
2019-01-08,0.8803
2019-01-09,0.8803
2019-01-10,0.8803
2019-01-11,0.8803
2019-01-14,0.8803
2019-01-15,0.8803
2019-01-16,0.8803
2019-01-17,0.8803
2019-01-18,0.8803
2019-01-21,0.8803
2019-01-22,0.8803
2019-01-23,0.8803
2019-01-24,0.8803
2019-01-25,0.8803
2019-01-28,0.8803
2019-01-29,0.8803
2019-01-30,0.8803
2019-01-31,0.8567
2019-02-01,0.8567
2019-02-04,0.8567
2019-02-05,0.8567
2019-02-06,0.8567
2019-02-07,0.8567
2019-02-08,0.8567
2019-02-11,0.8567
2019-02-12,0.8567
2019-02-13,0.8567
2019-02-14,0.8567
2019-02-15,0.8567
2019-02-18,0.8567
2019-02-19,0.8567
2019-02-20,0.8567
2019-02-21,0.8567
2019-02-22,0.8567
2019-02-25,0.8567
2019-02-26,0.8567
2019-02-27,0.8567
2019-02-28,1.0178
2019-03-01,1.0178
2019-03-04,1.0178
2019-03-05,1.0178
2019-03-06,1.0178
2019-03-07,1.0178
2019-03-08,1.0178
2019-03-11,1.0178
2019-03-12,1.0178
2019-03-13,1.0178
2019-03-14,1.0178
2019-03-15,1.0178
2019-03-18,1.0178
2019-03-19,1.0178
2019-03-20,1.0178
2019-03-21,1.0178
2019-03-22,1.0178
2019-03-25,1.0178
2019-03-26,1.0178
2019-03-27,1.0178
2019-03-28,1.0178
2019-03-29,1.0178
2019-04-01,1.2472
2019-04-02,1.2472
2019-04-03,1.2472
2019-04-04,1.2472
2019-04-05,1.2472
2019-04-08,1.2472
2019-04-09,1.2472
2019-04-10,1.2472
2019-04-11,1.2472
2019-04-12,1.2472
2019-04-15,1.2472
2019-04-16,1.2472
2019-04-17,1.2472
2019-04-18,1.2472
2019-04-19,1.2472
2019-04-22,1.2472
2019-04-23,1.2472
2019-04-24,1.2472
2019-04-25,1.2472
2019-04-26,1.2472
2019-04-29,1.2472
2019-04-30,1.2003
2019-05-01,1.2003
2019-05-02,1.2003
2019-05-03,1.2003
2019-05-06,1.2003
2019-05-07,1.2003
2019-05-08,1.2003
2019-05-09,1.2003
2019-05-10,1.2003
2019-05-13,1.2003
2019-05-14,1.2003
2019-05-15,1.2003
2019-05-16,1.2003
2019-05-17,1.2003
2019-05-20,1.2003
2019-05-21,1.2003
2019-05-22,1.2003
2019-05-23,1.2003
2019-05-24,1.2003
2019-05-27,1.2003
2019-05-28,1.2003
2019-05-29,1.2003
2019-05-30,1.2003
2019-05-31,1.3553
2019-06-03,1.3553
2019-06-04,1.3553
2019-06-05,1.3553
2019-06-06,1.3553
2019-06-07,1.3553
2019-06-10,1.3553
2019-06-11,1.3553
2019-06-12,1.3553
2019-06-13,1.3553
2019-06-14,1.3553
2019-06-17,1.3553
