date,date,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,capex,currentratio,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,operatingrevenue,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments
24/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
21/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
20/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
19/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
18/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
17/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
14/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
13/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
12/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
11/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
10/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
07/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
06/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
05/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
04/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
03/06/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
31/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
30/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
29/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
28/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
27/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
24/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
23/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
22/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
21/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
20/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
17/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
16/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
15/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
14/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
13/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
10/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
09/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
08/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
07/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
06/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
03/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
02/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
01/05/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
30/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
29/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
26/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
25/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
24/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
23/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
22/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
19/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
18/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
17/04/2019,30/03/2019,55547452228,43960452228,0.491282,0.006515,0.306619,2.92,22.5203,12026000000,1.3154,1.0637,0.150434,0.626054,-0.039001,-1.1093,0.072246,0.161156,0.044754,12.03,2.58E+11,79258000000,3.42E+11,2.36E+11,1.13E+11,57170000000,71856000000,20138000000,-97236000000,1.45E+11
