date,date,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,capex,currentratio,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,operatingrevenue,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments
22/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
21/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
20/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
19/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
16/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
15/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
14/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
13/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
12/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
09/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
08/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
07/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
06/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
05/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
02/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
01/02/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
31/01/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
30/01/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
29/01/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
26/01/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
25/01/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
24/01/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
23/01/2018,31/12/2017,23813050630,11758050630,0.324801,0.316629,0.3535,1.3,11.7674,1956000000,1.3521,0.6069,2.008547,0.154347,11.31229,0.2796,1.947143,0.12423,-0.005263,3.57,52546000000,18575000000,1.71797E+11,1.00141E+11,43491000000,21355000000,21355000000,-4740000000,-13350000000,7015000000
