date,date,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments
01/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
02/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
03/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
04/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
07/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
08/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
09/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
10/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
11/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
14/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
15/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
16/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
17/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
18/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
21/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
22/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
23/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
24/12/2015,30/09/2015,23939000000,30286000000,30286000000,-0.069558,0.371328,1.68,58.9596,1.3827,0.085028,-0.010724,2.944402,1.4682,0.085423,0.009684,-0.02982,5.92,34685000000,2.41712E+12,2.17139E+12,3.39775E+11,23939000000,23939000000,9716000000,-99346000000,-99346000000
